Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,EmployeeCount,EmployeeNumber,Over18,Batch_ID,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,OverTime,MonthlyIncome,Attrition
33,555,9,College,Low,Very High,5,High,0,17,Excellent,Medium,80,3,4,4,Good,6,1,42,Y,1,Non-Travel,Human Resources,Human Resources,Female,Laboratory Technician,Divorced,Yes,10285,Yes
29,591,8,Below College,Very High,Very High,4,Medium,1,24,Excellent,Medium,80,2,12,3,Best,4,1,43,Y,1,Non-Travel,Human Resources,Marketing,Female,Sales Representative,Married,No,7203,Yes
50,796,21,Bachelor,Very High,Very High,5,High,1,17,Outstanding,Low,80,2,19,6,Best,6,1,44,Y,1,Travel_Frequently,Human Resources,Other,Male,Manager,Single,No,5215,No
36,1316,22,Master,Medium,Very High,2,Low,4,11,Excellent,High,80,1,16,5,Good,0,1,45,Y,1,Non-Travel,Research & Development,Medical,Female,Research Scientist,Divorced,No,2363,Yes
28,1203,17,College,High,Medium,5,Medium,1,18,Excellent,Very High,80,2,0,1,Best,10,1,46,Y,1,Non-Travel,Sales,Medical,Male,Research Director,Single,No,4864,No
36,1426,29,College,Medium,Very High,2,High,2,12,Outstanding,Medium,80,0,13,0,Good,7,1,47,Y,1,Travel_Frequently,Sales,Marketing,Female,Human Resources,Single,No,6351,No
43,1276,19,Master,Medium,Medium,2,Very High,0,19,Low,Medium,80,2,13,5,Best,9,1,48,Y,1,Non-Travel,Human Resources,Marketing,Female,Healthcare Representative,Divorced,Yes,2000,Yes
32,450,28,Below College,Low,Low,2,High,6,11,Outstanding,Very High,80,3,15,0,Bad,3,1,49,Y,1,Non-Travel,Sales,Other,Female,Laboratory Technician,Married,No,7989,No
54,611,29,Bachelor,Very High,Very High,4,Medium,4,15,Excellent,Very High,80,1,2,3,Bad,0,1,50,Y,1,Travel_Rarely,Sales,Technical Degree,Female,Human Resources,Married,No,7665,No
42,1492,7,Master,High,High,2,Very High,7,14,Excellent,Very High,80,0,14,1,Good,17,1,51,Y,1,Non-Travel,Human Resources,Marketing,Male,Human Resources,Divorced,Yes,6757,Yes
41,1468,6,Bachelor,Medium,High,3,High,0,17,Excellent,High,80,0,19,2,Bad,5,1,52,Y,1,Travel_Frequently,Human Resources,Human Resources,Male,Sales Executive,Divorced,No,5736,No
40,504,21,Doctor,High,Medium,5,Very High,5,11,Outstanding,High,80,0,14,5,Best,5,1,53,Y,1,Non-Travel,Sales,Technical Degree,Female,Sales Executive,Divorced,No,15995,No
26,949,12,Doctor,Very High,Medium,1,High,0,14,Excellent,High,80,1,13,3,Best,7,1,54,Y,1,Travel_Frequently,Human Resources,Marketing,Female,Sales Executive,Divorced,No,12678,Yes
44,123,27,College,Low,Medium,4,Medium,9,12,Excellent,Low,80,0,5,6,Good,12,1,55,Y,1,Travel_Rarely,Human Resources,Human Resources,Male,Sales Executive,Married,Yes,20000,No
44,913,15,Doctor,Low,Low,1,Medium,0,15,Excellent,Very High,80,1,12,0,Best,6,1,56,Y,1,Non-Travel,Research & Development,Technical Degree,Female,Manufacturing Director,Single,Yes,10232,No
40,150,4,College,Medium,Very High,3,Medium,4,25,Excellent,Low,80,3,10,2,Better,10,1,57,Y,1,Non-Travel,Human Resources,Human Resources,Male,Manager,Divorced,No,2281,No
27,262,5,Doctor,Low,Low,4,Very High,0,19,Outstanding,Low,80,1,16,5,Better,3,1,58,Y,1,Travel_Rarely,Human Resources,Technical Degree,Female,Sales Executive,Married,No,9976,No
28,831,6,Master,Low,Very High,5,Medium,1,20,Excellent,Low,80,1,20,3,Best,9,1,59,Y,1,Non-Travel,Sales,Technical Degree,Female,Sales Executive,Married,Yes,2000,No
28,158,12,Below College,Very High,Medium,5,Medium,9,20,Excellent,Low,80,2,12,2,Better,1,1,60,Y,1,Travel_Rarely,Sales,Human Resources,Male,Healthcare Representative,Divorced,Yes,4812,Yes
50,823,14,Doctor,High,High,3,Medium,3,13,Excellent,Low,80,0,10,5,Bad,7,1,61,Y,1,Travel_Rarely,Sales,Technical Degree,Female,Manager,Divorced,Yes,7653,No
26,938,10,Bachelor,Very High,Medium,5,High,3,16,Excellent,Medium,80,3,0,4,Better,12,1,62,Y,1,Travel_Rarely,Sales,Technical Degree,Male,Sales Representative,Divorced,Yes,8847,No
31,769,20,Doctor,Medium,Low,2,Very High,6,14,Outstanding,Low,80,3,0,0,Best,2,1,63,Y,1,Travel_Frequently,Human Resources,Medical,Female,Healthcare Representative,Single,No,6988,Yes
54,709,19,Below College,Low,Very High,2,High,8,17,Excellent,Low,80,3,16,3,Best,8,1,64,Y,1,Travel_Frequently,Human Resources,Medical,Female,Healthcare Representative,Divorced,No,2490,No
30,1234,19,Doctor,Medium,Medium,4,Medium,0,17,Excellent,Low,80,2,13,0,Good,2,1,65,Y,1,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Single,No,2000,No
40,480,22,Below College,Medium,Low,1,Medium,9,24,Outstanding,Very High,80,2,24,4,Better,13,1,66,Y,1,Non-Travel,Sales,Life Sciences,Female,Research Scientist,Married,No,2000,No
29,1090,7,Below College,High,High,2,Very High,1,24,Low,Very High,80,2,5,6,Best,5,1,67,Y,1,Travel_Frequently,Human Resources,Life Sciences,Female,Healthcare Representative,Single,Yes,5426,No
40,554,3,Bachelor,Medium,Very High,5,High,1,20,Excellent,Low,80,0,5,0,Good,10,1,68,Y,1,Travel_Frequently,Research & Development,Marketing,Female,Laboratory Technician,Divorced,Yes,13891,No
50,207,21,Doctor,High,Medium,1,Medium,6,20,Excellent,Low,80,3,24,1,Bad,5,1,69,Y,1,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Representative,Divorced,Yes,6989,Yes
38,1477,21,Bachelor,High,Very High,5,Medium,9,22,Excellent,High,80,3,4,3,Bad,0,1,70,Y,1,Travel_Frequently,Sales,Human Resources,Female,Research Scientist,Single,No,2000,No
31,1094,1,Doctor,Low,High,2,High,1,16,Outstanding,High,80,2,9,0,Bad,0,1,71,Y,1,Non-Travel,Human Resources,Other,Male,Sales Representative,Married,Yes,2000,Yes
37,1134,6,Bachelor,Medium,Low,5,Low,1,11,Excellent,Medium,80,1,19,6,Good,6,1,72,Y,1,Non-Travel,Research & Development,Medical,Male,Manufacturing Director,Divorced,Yes,10942,Yes
36,131,15,Doctor,Very High,High,3,Medium,0,13,Excellent,Low,80,0,10,5,Good,17,1,73,Y,1,Travel_Frequently,Human Resources,Marketing,Female,Research Scientist,Married,Yes,10514,No
36,1382,4,College,High,Very High,2,Medium,4,25,Excellent,Medium,80,2,0,2,Good,0,1,74,Y,1,Non-Travel,Research & Development,Medical,Male,Laboratory Technician,Married,No,3714,No
44,918,21,Below College,High,Very High,4,Medium,1,16,Outstanding,Very High,80,1,19,1,Best,0,1,75,Y,1,Non-Travel,Sales,Technical Degree,Female,Research Scientist,Divorced,No,2000,Yes
47,542,21,Doctor,Very High,Medium,5,Low,2,16,Excellent,Low,80,3,11,0,Better,9,1,76,Y,1,Travel_Rarely,Research & Development,Marketing,Female,Research Scientist,Single,No,2000,Yes
34,838,21,Below College,Very High,High,3,High,6,24,Excellent,Medium,80,0,10,4,Better,0,1,77,Y,1,Non-Travel,Research & Development,Other,Male,Healthcare Representative,Divorced,Yes,4979,Yes
29,606,10,Master,Very High,Medium,5,Low,1,22,Outstanding,Very High,80,2,7,3,Good,7,1,78,Y,1,Travel_Rarely,Research & Development,Technical Degree,Male,Sales Representative,Single,No,16517,Yes
33,677,1,Bachelor,High,Medium,1,Very High,5,20,Excellent,Very High,80,1,16,1,Better,9,1,79,Y,1,Travel_Frequently,Sales,Technical Degree,Male,Human Resources,Divorced,Yes,2000,No
44,956,13,College,Very High,Medium,2,Very High,8,20,Excellent,Very High,80,0,20,6,Good,15,1,80,Y,1,Non-Travel,Human Resources,Marketing,Male,Research Scientist,Divorced,Yes,9356,No
25,425,2,College,High,High,3,High,4,13,Excellent,Low,80,2,34,3,Best,6,1,81,Y,1,Travel_Frequently,Sales,Other,Female,Research Scientist,Divorced,No,5570,No
44,1351,2,College,High,Low,2,Medium,5,11,Excellent,Very High,80,2,13,2,Good,6,1,82,Y,1,Travel_Frequently,Sales,Medical,Male,Healthcare Representative,Divorced,Yes,2000,Yes
28,240,16,Master,Medium,Medium,2,High,9,23,Outstanding,Very High,80,3,12,3,Better,6,1,83,Y,1,Travel_Frequently,Human Resources,Human Resources,Male,Sales Representative,Single,Yes,2000,No
33,1403,2,Doctor,Low,High,1,High,0,24,Excellent,Very High,80,1,5,2,Better,13,1,84,Y,1,Travel_Frequently,Human Resources,Life Sciences,Female,Healthcare Representative,Divorced,No,8733,Yes
26,367,4,Master,Medium,Low,2,Very High,5,11,Excellent,Low,80,0,14,3,Better,4,1,85,Y,1,Non-Travel,Sales,Marketing,Female,Research Scientist,Married,No,2000,No
43,958,27,Doctor,High,Medium,1,Medium,4,18,Outstanding,Low,80,1,20,5,Bad,6,1,86,Y,1,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Married,Yes,3117,No
27,961,9,Bachelor,Very High,Medium,5,Medium,8,20,Excellent,Medium,80,0,19,3,Best,5,1,87,Y,1,Travel_Rarely,Research & Development,Human Resources,Female,Manufacturing Director,Married,No,11280,No
33,1137,19,Below College,Medium,Low,2,Very High,5,12,Excellent,High,80,0,6,0,Better,25,1,88,Y,1,Travel_Rarely,Research & Development,Technical Degree,Female,Manager,Divorced,Yes,2000,No
41,969,27,Bachelor,Very High,Low,2,High,7,11,Excellent,Very High,80,2,21,4,Good,11,1,89,Y,1,Travel_Rarely,Human Resources,Life Sciences,Female,Research Director,Single,No,9204,No
23,147,7,Below College,Medium,Very High,2,Medium,1,13,Excellent,Very High,80,0,7,0,Best,2,1,90,Y,1,Travel_Rarely,Research & Development,Human Resources,Male,Sales Representative,Married,Yes,2000,Yes
46,514,23,Master,Medium,Very High,1,Very High,6,11,Excellent,High,80,1,11,3,Better,4,1,91,Y,1,Travel_Frequently,Research & Development,Human Resources,Female,Research Director,Single,Yes,8796,No
37,1242,28,Master,Low,Very High,2,Low,4,15,Excellent,Very High,80,2,16,1,Good,7,1,92,Y,1,Travel_Rarely,Research & Development,Other,Male,Human Resources,Married,No,8164,Yes
35,1112,9,Bachelor,High,Low,1,Medium,0,15,Excellent,Very High,80,0,8,0,Better,8,1,93,Y,1,Non-Travel,Sales,Other,Male,Research Scientist,Single,Yes,5188,Yes
21,722,28,Below College,Very High,Medium,3,Low,1,11,Outstanding,High,80,0,23,5,Good,11,1,94,Y,1,Travel_Frequently,Human Resources,Technical Degree,Male,Research Director,Single,No,11251,Yes
24,993,24,Bachelor,High,Very High,2,Low,6,13,Outstanding,Very High,80,2,16,1,Good,7,1,95,Y,1,Non-Travel,Research & Development,Marketing,Female,Human Resources,Divorced,Yes,15405,Yes
29,897,9,Below College,High,Very High,5,Low,0,21,Low,Very High,80,1,3,1,Best,6,1,96,Y,1,Non-Travel,Research & Development,Human Resources,Female,Healthcare Representative,Divorced,Yes,2000,Yes
28,503,28,Doctor,Low,Low,3,Very High,3,16,Outstanding,Low,80,2,8,5,Best,16,1,97,Y,1,Non-Travel,Sales,Marketing,Female,Sales Executive,Divorced,Yes,2363,No
49,910,21,Bachelor,Very High,High,5,Low,4,21,Excellent,Medium,80,0,19,0,Bad,6,1,98,Y,1,Non-Travel,Sales,Human Resources,Male,Research Scientist,Married,No,17124,Yes
35,836,23,Bachelor,Medium,Medium,1,Very High,3,14,Excellent,High,80,3,0,0,Better,10,1,99,Y,1,Travel_Frequently,Human Resources,Medical,Female,Healthcare Representative,Single,Yes,10811,Yes
27,948,21,College,Medium,Very High,4,High,9,17,Excellent,Medium,80,3,8,2,Bad,0,1,100,Y,1,Travel_Rarely,Human Resources,Medical,Male,Manager,Single,No,2000,No
34,1357,12,Below College,Medium,High,4,High,5,11,Excellent,Medium,80,0,13,0,Best,0,1,101,Y,1,Travel_Rarely,Sales,Marketing,Female,Human Resources,Single,Yes,5981,No
39,1337,4,Bachelor,Very High,High,4,Medium,3,18,Excellent,Medium,80,1,4,0,Better,0,1,102,Y,1,Travel_Rarely,Research & Development,Technical Degree,Female,Healthcare Representative,Divorced,No,2000,No
38,1278,15,Below College,Medium,Very High,2,Very High,4,15,Good,Medium,80,3,17,4,Best,4,1,103,Y,1,Travel_Rarely,Sales,Other,Female,Sales Representative,Divorced,Yes,3194,No
31,684,4,Bachelor,Low,High,3,Medium,3,18,Excellent,High,80,3,2,6,Good,11,1,104,Y,1,Travel_Frequently,Research & Development,Human Resources,Female,Research Director,Single,Yes,3958,No
28,1423,24,Doctor,High,Low,5,Very High,8,17,Excellent,High,80,2,15,1,Bad,10,1,105,Y,1,Travel_Frequently,Sales,Marketing,Female,Sales Representative,Married,Yes,10900,No
30,1343,5,Master,Very High,High,3,High,7,19,Excellent,Very High,80,0,15,0,Better,0,1,106,Y,1,Travel_Frequently,Sales,Marketing,Female,Laboratory Technician,Married,No,10847,No
40,149,9,Doctor,High,Medium,3,Medium,1,16,Excellent,High,80,1,5,5,Good,12,1,107,Y,1,Travel_Rarely,Sales,Life Sciences,Female,Research Director,Married,No,2000,No
28,588,20,Bachelor,Very High,Medium,5,High,3,20,Outstanding,Medium,80,0,21,2,Good,14,1,108,Y,1,Travel_Frequently,Research & Development,Medical,Female,Research Director,Divorced,Yes,2000,No
22,1145,27,Bachelor,Very High,High,2,High,5,12,Outstanding,High,80,3,8,4,Better,12,1,109,Y,1,Travel_Frequently,Sales,Marketing,Female,Healthcare Representative,Single,No,8210,Yes
48,513,9,Bachelor,Very High,Medium,4,Medium,9,11,Excellent,Medium,80,2,15,3,Better,9,1,110,Y,1,Travel_Rarely,Research & Development,Other,Female,Healthcare Representative,Single,Yes,7917,Yes
44,814,22,College,Very High,Very High,5,Very High,8,11,Outstanding,High,80,2,16,0,Better,0,1,111,Y,1,Travel_Rarely,Sales,Medical,Male,Research Director,Divorced,No,6138,No
35,1134,4,Below College,High,Low,5,Very High,8,20,Excellent,High,80,2,6,6,Bad,0,1,112,Y,1,Non-Travel,Sales,Technical Degree,Female,Human Resources,Single,Yes,3409,Yes
31,1341,20,College,Medium,Low,4,Medium,2,14,Excellent,Medium,80,0,14,2,Good,0,1,113,Y,1,Travel_Rarely,Sales,Other,Male,Manager,Married,Yes,8335,Yes
35,1449,26,Doctor,Low,Medium,5,Very High,2,17,Excellent,Very High,80,2,2,6,Bad,11,1,114,Y,1,Travel_Frequently,Research & Development,Marketing,Male,Manufacturing Director,Single,No,6535,Yes
25,1082,4,Bachelor,Medium,Low,4,Medium,4,23,Outstanding,Low,80,1,21,4,Better,4,1,115,Y,1,Travel_Rarely,Human Resources,Technical Degree,Female,Research Scientist,Divorced,No,6874,No
34,1076,10,Doctor,Low,High,1,Low,4,16,Low,Low,80,3,20,0,Best,14,1,116,Y,1,Non-Travel,Sales,Marketing,Female,Manufacturing Director,Married,No,10673,Yes
40,690,24,Below College,High,High,5,Medium,6,11,Excellent,Low,80,2,17,1,Bad,10,1,117,Y,1,Travel_Rarely,Sales,Technical Degree,Male,Sales Representative,Single,No,3623,Yes
40,494,21,Master,Medium,High,1,Medium,8,23,Excellent,High,80,1,11,1,Good,0,1,118,Y,1,Non-Travel,Human Resources,Marketing,Male,Human Resources,Divorced,No,2000,Yes
22,1292,20,Doctor,High,High,5,Low,9,23,Excellent,Very High,80,0,6,2,Better,6,1,119,Y,1,Travel_Frequently,Human Resources,Medical,Male,Manager,Single,Yes,8367,Yes
39,996,20,College,Medium,High,1,High,9,15,Outstanding,High,80,0,14,6,Good,10,1,120,Y,1,Travel_Frequently,Research & Development,Technical Degree,Female,Sales Representative,Single,No,8468,No
47,1007,2,Doctor,Medium,Medium,5,High,8,17,Excellent,Very High,80,0,16,1,Good,4,1,121,Y,1,Travel_Frequently,Human Resources,Life Sciences,Male,Healthcare Representative,Divorced,No,4536,Yes
42,1468,4,Doctor,Medium,Low,2,Very High,6,11,Excellent,Very High,80,2,10,6,Good,2,1,122,Y,1,Travel_Frequently,Sales,Human Resources,Female,Sales Executive,Married,No,10868,No
25,1024,18,Master,Medium,Very High,2,Low,7,11,Excellent,Medium,80,2,24,4,Best,2,1,123,Y,1,Travel_Frequently,Sales,Technical Degree,Male,Laboratory Technician,Single,Yes,7396,Yes
38,842,18,College,Very High,Medium,2,High,7,21,Excellent,Medium,80,2,14,1,Good,6,1,124,Y,1,Non-Travel,Human Resources,Marketing,Female,Healthcare Representative,Married,Yes,6762,Yes
58,1143,21,College,Medium,Low,1,Low,5,14,Good,Very High,80,2,5,2,Better,9,1,125,Y,1,Travel_Rarely,Research & Development,Medical,Female,Research Director,Single,No,6006,Yes
35,985,4,Below College,Medium,Medium,3,Low,1,22,Excellent,Low,80,0,12,1,Bad,3,1,126,Y,1,Travel_Frequently,Research & Development,Life Sciences,Female,Research Director,Single,Yes,5410,Yes
41,474,27,Master,Medium,Very High,4,Low,6,12,Excellent,High,80,2,5,3,Bad,6,1,127,Y,1,Travel_Frequently,Human Resources,Technical Degree,Male,Sales Representative,Married,Yes,9934,Yes
30,137,2,Master,High,Low,5,Low,6,22,Excellent,Very High,80,3,23,1,Better,15,1,128,Y,1,Travel_Frequently,Research & Development,Marketing,Female,Sales Representative,Divorced,Yes,7460,Yes
46,1138,13,Master,High,High,5,Very High,9,14,Excellent,Low,80,0,17,0,Best,12,1,129,Y,1,Travel_Frequently,Sales,Technical Degree,Male,Healthcare Representative,Single,Yes,8934,Yes
47,790,11,College,Low,Low,5,Low,4,18,Excellent,High,80,3,3,6,Best,12,1,130,Y,1,Non-Travel,Sales,Technical Degree,Male,Laboratory Technician,Single,No,9735,Yes
37,205,21,Below College,Low,Medium,3,Medium,3,17,Excellent,Low,80,0,10,1,Better,12,1,131,Y,1,Travel_Rarely,Human Resources,Medical,Female,Manager,Divorced,No,12920,No
38,209,29,Below College,Medium,Very High,2,Medium,2,13,Excellent,Low,80,3,14,5,Best,11,1,132,Y,1,Travel_Rarely,Sales,Medical,Male,Sales Representative,Divorced,Yes,7273,No
47,512,15,Bachelor,Very High,Very High,3,Low,7,21,Excellent,High,80,2,15,5,Good,6,1,133,Y,1,Travel_Frequently,Sales,Other,Female,Sales Representative,Divorced,Yes,2000,Yes
23,358,12,Master,Medium,Medium,4,Low,6,11,Excellent,Medium,80,2,15,2,Good,0,1,134,Y,1,Travel_Frequently,Human Resources,Life Sciences,Female,Research Scientist,Divorced,Yes,7015,Yes
40,1266,10,Below College,High,Low,5,Low,7,20,Excellent,Low,80,3,14,1,Best,1,1,135,Y,1,Travel_Frequently,Sales,Technical Degree,Female,Sales Executive,Single,Yes,2000,Yes
18,1074,16,Below College,Medium,Medium,2,High,6,15,Excellent,Very High,80,0,8,1,Good,7,1,136,Y,1,Non-Travel,Sales,Human Resources,Female,Laboratory Technician,Single,No,10934,No
66,162,28,Doctor,Low,High,2,Very High,7,19,Outstanding,Very High,80,0,12,4,Good,10,1,137,Y,1,Travel_Frequently,Human Resources,Technical Degree,Male,Sales Representative,Married,Yes,2000,Yes
