Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,EmployeeCount,EmployeeNumber,Over18,Batch_ID,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,OverTime,MonthlyIncome,Attrition
20,906,15,Master,Medium,Medium,4,High,7,18,Low,Medium,80,0,24,3,Better,0,1,22,Y,1,Travel_Rarely,Sales,Marketing,Male,Research Director,Married,Yes,11805,No
40,745,10,Doctor,Medium,High,2,High,5,19,Excellent,Very High,80,1,12,5,Best,0,1,23,Y,1,Travel_Rarely,Sales,Medical,Female,Human Resources,Married,Yes,3706,No
34,1338,8,Master,High,Very High,4,Medium,6,18,Excellent,Medium,80,3,7,0,Best,5,1,24,Y,1,Travel_Rarely,Sales,Medical,Female,Manager,Married,No,5108,No
38,626,9,Bachelor,Medium,Very High,3,Very High,2,24,Low,Medium,80,3,6,0,Bad,12,1,25,Y,1,Non-Travel,Research & Development,Marketing,Male,Human Resources,Married,Yes,5675,No
29,527,7,Below College,Low,High,1,Medium,9,19,Excellent,Low,80,3,15,4,Bad,2,1,26,Y,1,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Divorced,No,5002,No
35,1417,4,Doctor,Medium,High,5,Medium,7,19,Outstanding,Medium,80,1,10,0,Better,1,1,27,Y,1,Travel_Frequently,Research & Development,Other,Female,Healthcare Representative,Divorced,Yes,14946,No
36,1393,15,Doctor,Very High,Medium,1,Very High,0,25,Excellent,High,80,0,0,3,Best,10,1,28,Y,1,Travel_Frequently,Research & Development,Other,Male,Research Scientist,Single,No,3632,Yes
43,447,7,Bachelor,Very High,High,3,Medium,0,23,Excellent,Low,80,2,0,5,Bad,2,1,29,Y,1,Travel_Frequently,Human Resources,Human Resources,Male,Laboratory Technician,Married,No,8980,No
43,506,26,College,Medium,Very High,2,Very High,2,12,Outstanding,Very High,80,2,8,6,Bad,6,1,30,Y,1,Non-Travel,Sales,Other,Male,Manager,Divorced,No,3573,Yes
36,716,10,College,Very High,Very High,3,Very High,1,19,Outstanding,Low,80,1,7,1,Bad,2,1,31,Y,1,Travel_Rarely,Human Resources,Human Resources,Female,Manager,Married,Yes,8001,No
21,864,17,College,Very High,Very High,4,High,1,17,Excellent,Very High,80,2,19,6,Good,4,1,32,Y,1,Travel_Rarely,Research & Development,Human Resources,Male,Sales Representative,Married,Yes,13822,Yes
27,962,28,Below College,Medium,Low,3,High,7,20,Excellent,High,80,1,13,0,Best,14,1,33,Y,1,Non-Travel,Human Resources,Technical Degree,Female,Sales Representative,Single,Yes,4314,No
49,1088,12,Master,Medium,Very High,2,Low,9,14,Excellent,High,80,0,14,0,Good,4,1,34,Y,1,Non-Travel,Human Resources,Other,Male,Research Director,Married,Yes,2000,Yes
43,1125,18,College,Low,Very High,5,Low,0,16,Excellent,Low,80,1,4,2,Best,0,1,35,Y,1,Travel_Frequently,Sales,Human Resources,Female,Human Resources,Divorced,No,5371,Yes
31,660,25,Master,Medium,Low,2,High,1,23,Excellent,Very High,80,3,9,5,Better,6,1,36,Y,1,Non-Travel,Human Resources,Marketing,Male,Research Scientist,Single,No,2146,Yes
41,762,1,Doctor,High,High,3,Low,2,15,Excellent,Medium,80,3,20,3,Better,4,1,37,Y,1,Non-Travel,Human Resources,Other,Male,Sales Representative,Divorced,No,2000,Yes
35,986,28,Master,Very High,Medium,4,Medium,6,13,Excellent,Medium,80,2,21,4,Best,7,1,38,Y,1,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Married,No,2000,Yes
35,465,25,College,Low,High,2,Very High,4,20,Low,Medium,80,3,13,2,Best,7,1,39,Y,1,Travel_Rarely,Sales,Other,Female,Manufacturing Director,Single,Yes,3193,No
36,1190,18,Master,High,Very High,5,Low,9,24,Excellent,High,80,1,19,2,Good,10,1,40,Y,1,Non-Travel,Human Resources,Other,Female,Manufacturing Director,Married,Yes,9089,Yes
29,1018,17,Below College,Medium,Medium,5,Low,9,25,Excellent,Low,80,2,3,0,Good,5,1,41,Y,1,Travel_Frequently,Research & Development,Human Resources,Female,Research Scientist,Divorced,Yes,8209,Yes
45,133,17,Master,High,Medium,3,High,3,18,Excellent,High,80,2,18,1,Better,11,1,42,Y,1,Travel_Frequently,Sales,Medical,Female,Human Resources,Single,No,6262,No
30,546,21,Bachelor,Medium,High,1,High,7,16,Excellent,Very High,80,2,15,0,Best,11,1,43,Y,1,Non-Travel,Sales,Medical,Female,Sales Executive,Married,Yes,5363,No
34,254,1,Bachelor,Very High,Medium,1,Low,5,14,Excellent,Medium,80,0,17,2,Bad,13,1,44,Y,1,Non-Travel,Research & Development,Human Resources,Male,Human Resources,Single,Yes,9200,Yes
40,1411,1,Doctor,Very High,High,3,Medium,2,23,Excellent,High,80,2,16,1,Good,8,1,45,Y,1,Travel_Rarely,Research & Development,Other,Female,Manager,Married,No,5138,No
49,287,24,Master,Medium,Medium,3,Low,1,14,Excellent,Low,80,3,5,3,Better,17,1,46,Y,1,Travel_Frequently,Human Resources,Medical,Male,Healthcare Representative,Married,No,8365,Yes
58,271,15,Doctor,Very High,High,2,Very High,6,23,Outstanding,Low,80,1,9,4,Better,5,1,47,Y,1,Travel_Rarely,Human Resources,Human Resources,Male,Manufacturing Director,Married,Yes,8089,Yes
33,308,14,College,Medium,Medium,2,Very High,9,13,Excellent,Low,80,1,8,2,Best,4,1,48,Y,1,Travel_Frequently,Research & Development,Marketing,Female,Manager,Married,Yes,7769,No
7,1054,27,Below College,High,Medium,1,High,8,21,Excellent,Medium,80,3,8,0,Good,9,1,49,Y,1,Non-Travel,Sales,Medical,Female,Laboratory Technician,Single,Yes,2000,No
32,212,25,Master,Low,Medium,2,Very High,0,20,Excellent,Low,80,3,8,3,Good,13,1,50,Y,1,Non-Travel,Research & Development,Marketing,Female,Research Scientist,Married,Yes,7244,Yes
28,1305,16,College,Medium,High,2,Low,9,17,Excellent,Low,80,1,10,3,Bad,1,1,51,Y,1,Non-Travel,Sales,Other,Male,Research Scientist,Married,Yes,6518,Yes
46,856,1,College,High,Low,5,Very High,7,24,Excellent,Low,80,0,12,3,Best,0,1,52,Y,1,Non-Travel,Research & Development,Medical,Female,Sales Executive,Single,No,8645,Yes
30,458,8,Master,High,Low,1,High,2,15,Good,Medium,80,1,5,5,Better,0,1,53,Y,1,Travel_Rarely,Sales,Technical Degree,Female,Sales Executive,Divorced,No,2000,No
31,787,1,Doctor,Low,Medium,4,Low,8,21,Excellent,High,80,1,5,1,Bad,8,1,54,Y,1,Travel_Frequently,Research & Development,Marketing,Male,Research Director,Married,No,11471,Yes
54,1371,20,College,High,High,3,Very High,7,14,Excellent,Medium,80,2,9,0,Good,17,1,55,Y,1,Non-Travel,Sales,Technical Degree,Male,Human Resources,Divorced,Yes,11484,No
25,285,21,Below College,Low,Medium,5,Low,0,25,Low,Very High,80,2,0,1,Best,5,1,56,Y,1,Travel_Frequently,Sales,Human Resources,Male,Manager,Married,Yes,4849,Yes
29,1206,24,Bachelor,High,Low,3,Low,4,14,Excellent,Low,80,0,5,2,Best,9,1,57,Y,1,Non-Travel,Sales,Human Resources,Male,Research Director,Married,Yes,8148,Yes
30,289,27,College,Very High,High,2,High,5,17,Outstanding,Medium,80,0,20,2,Best,15,1,58,Y,1,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,Divorced,No,2000,No
42,1150,26,Doctor,Very High,High,2,Low,9,17,Excellent,Very High,80,0,15,5,Better,3,1,59,Y,1,Travel_Rarely,Human Resources,Technical Degree,Male,Healthcare Representative,Single,No,3563,Yes
39,276,16,Bachelor,Very High,Low,5,Low,7,23,Excellent,Medium,80,0,11,6,Good,0,1,60,Y,1,Travel_Frequently,Research & Development,Technical Degree,Female,Manufacturing Director,Single,Yes,2000,Yes
36,1067,2,Doctor,Very High,Medium,2,Low,3,23,Excellent,Low,80,2,9,0,Bad,10,1,61,Y,1,Travel_Frequently,Human Resources,Marketing,Male,Research Scientist,Divorced,Yes,2000,Yes
29,134,28,Below College,High,Very High,2,High,2,20,Excellent,Low,80,0,9,3,Good,0,1,62,Y,1,Non-Travel,Human Resources,Human Resources,Female,Research Director,Divorced,Yes,2000,No
31,1316,21,Master,Medium,High,5,Medium,3,25,Excellent,Low,80,2,22,3,Better,11,1,63,Y,1,Travel_Rarely,Research & Development,Other,Female,Manufacturing Director,Single,No,16058,No
34,388,28,Doctor,Low,Low,1,High,4,21,Excellent,Very High,80,1,18,0,Better,4,1,64,Y,1,Travel_Rarely,Human Resources,Human Resources,Female,Manager,Married,No,2000,No
34,330,12,Doctor,Medium,Medium,4,Very High,6,19,Excellent,Low,80,3,11,2,Good,18,1,65,Y,1,Travel_Rarely,Human Resources,Life Sciences,Female,Research Director,Divorced,No,20000,No
33,168,27,Below College,High,Very High,2,Low,6,21,Outstanding,Very High,80,1,21,3,Bad,6,1,66,Y,1,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married,Yes,4194,Yes
10,897,22,Doctor,Very High,Low,4,Very High,6,21,Excellent,Very High,80,1,6,2,Bad,14,1,67,Y,1,Travel_Frequently,Sales,Human Resources,Male,Manufacturing Director,Single,No,4268,Yes
43,603,5,Bachelor,High,Medium,1,Low,4,21,Excellent,Very High,80,0,9,1,Good,3,1,68,Y,1,Non-Travel,Research & Development,Medical,Male,Research Scientist,Single,Yes,2307,Yes
33,568,10,Doctor,Low,Very High,3,High,2,22,Excellent,High,80,2,5,1,Better,9,1,69,Y,1,Non-Travel,Research & Development,Other,Female,Laboratory Technician,Single,No,15729,No
43,454,1,Doctor,High,Medium,2,Medium,2,12,Excellent,Low,80,3,3,3,Better,12,1,70,Y,1,Travel_Frequently,Sales,Technical Degree,Female,Healthcare Representative,Divorced,Yes,2000,Yes
38,105,10,Master,Medium,High,1,Medium,4,25,Excellent,Medium,80,3,20,1,Good,2,1,71,Y,1,Non-Travel,Research & Development,Human Resources,Female,Human Resources,Single,Yes,5984,No
26,604,5,College,Low,Low,4,High,7,14,Outstanding,Low,80,2,20,2,Bad,11,1,72,Y,1,Travel_Rarely,Human Resources,Human Resources,Male,Manager,Married,No,2000,Yes
46,594,2,College,High,Low,1,Medium,9,15,Excellent,High,80,3,11,3,Bad,9,1,73,Y,1,Non-Travel,Research & Development,Technical Degree,Female,Research Scientist,Divorced,Yes,2000,No
45,1084,14,Bachelor,Medium,Very High,5,Medium,3,20,Excellent,Medium,80,3,11,4,Bad,15,1,74,Y,1,Travel_Frequently,Sales,Life Sciences,Male,Manufacturing Director,Married,Yes,8708,Yes
41,410,12,Below College,Very High,Low,2,Low,4,23,Excellent,Medium,80,0,27,4,Good,8,1,75,Y,1,Travel_Frequently,Human Resources,Marketing,Male,Human Resources,Single,Yes,5169,Yes
39,209,12,Bachelor,High,Low,5,High,1,21,Excellent,High,80,0,10,3,Better,7,1,76,Y,1,Travel_Rarely,Sales,Technical Degree,Male,Research Scientist,Divorced,Yes,3799,Yes
56,1380,27,Master,High,High,2,Very High,9,25,Excellent,Very High,80,1,15,5,Better,14,1,77,Y,1,Non-Travel,Sales,Technical Degree,Male,Sales Executive,Married,No,2000,No
27,872,3,Bachelor,Low,Low,4,Low,9,13,Outstanding,Very High,80,1,17,5,Better,4,1,78,Y,1,Travel_Frequently,Human Resources,Other,Male,Manufacturing Director,Single,No,5009,Yes
45,376,1,Doctor,High,Low,1,Very High,7,15,Excellent,Medium,80,3,11,1,Best,19,1,79,Y,1,Travel_Frequently,Research & Development,Other,Female,Research Scientist,Single,Yes,13725,No
40,1298,17,Doctor,Medium,Medium,5,Low,0,17,Excellent,Very High,80,2,36,5,Best,10,1,80,Y,1,Non-Travel,Human Resources,Human Resources,Female,Laboratory Technician,Single,No,3080,Yes
37,1288,10,College,Medium,Medium,1,High,7,11,Excellent,Very High,80,3,6,1,Bad,7,1,81,Y,1,Travel_Rarely,Human Resources,Human Resources,Female,Manager,Divorced,Yes,13853,Yes
44,291,9,Bachelor,High,Medium,2,Low,6,14,Excellent,Medium,80,3,0,6,Best,10,1,82,Y,1,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Single,Yes,4323,Yes
37,454,20,Bachelor,Low,Medium,3,Low,4,22,Excellent,High,80,0,20,3,Good,13,1,83,Y,1,Travel_Frequently,Sales,Marketing,Female,Research Director,Divorced,No,16932,Yes
25,143,19,Bachelor,Very High,Low,2,Low,2,15,Good,Low,80,3,3,0,Bad,2,1,84,Y,1,Travel_Frequently,Research & Development,Other,Female,Research Director,Married,No,2764,Yes
39,678,26,College,High,Low,5,Low,3,23,Outstanding,Very High,80,1,11,3,Bad,0,1,85,Y,1,Travel_Rarely,Sales,Life Sciences,Male,Human Resources,Married,No,11766,Yes
39,196,3,College,Medium,Low,5,High,3,25,Excellent,Low,80,0,16,2,Bad,8,1,86,Y,1,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Single,Yes,8948,No
32,349,21,Below College,Low,High,3,High,7,14,Excellent,High,80,2,11,3,Better,4,1,87,Y,1,Travel_Frequently,Human Resources,Marketing,Female,Sales Executive,Single,No,18509,Yes
15,515,25,Doctor,High,High,1,High,1,12,Excellent,Very High,80,3,5,3,Good,12,1,88,Y,1,Non-Travel,Sales,Marketing,Female,Research Director,Married,No,3419,No
26,471,28,College,Very High,High,2,Very High,3,17,Excellent,Low,80,3,2,5,Bad,0,1,89,Y,1,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Married,No,11164,No
22,1150,10,Doctor,Medium,High,2,Medium,8,18,Outstanding,Low,80,3,13,0,Best,7,1,90,Y,1,Travel_Rarely,Sales,Medical,Female,Manufacturing Director,Divorced,Yes,8650,No
31,443,18,Below College,Low,Low,5,Low,6,18,Excellent,Medium,80,0,12,2,Best,16,1,91,Y,1,Travel_Frequently,Research & Development,Human Resources,Female,Manager,Married,Yes,10722,Yes
45,106,7,Below College,Medium,High,1,Low,4,22,Excellent,Medium,80,0,10,4,Bad,13,1,92,Y,1,Travel_Frequently,Sales,Life Sciences,Male,Manufacturing Director,Single,No,2000,Yes
25,161,25,Below College,High,High,4,High,4,18,Excellent,High,80,3,0,6,Best,2,1,93,Y,1,Travel_Rarely,Human Resources,Life Sciences,Male,Manager,Divorced,Yes,2758,Yes
39,753,5,Doctor,Low,Medium,2,Medium,3,25,Excellent,Medium,80,2,8,0,Better,13,1,94,Y,1,Travel_Frequently,Research & Development,Technical Degree,Female,Research Scientist,Married,No,8943,Yes
16,939,20,College,High,Very High,3,High,8,22,Excellent,Low,80,0,20,6,Bad,0,1,95,Y,1,Non-Travel,Sales,Medical,Female,Research Director,Single,No,4011,No
27,1475,2,Below College,High,Very High,5,Very High,3,18,Excellent,Very High,80,1,18,5,Good,0,1,96,Y,1,Travel_Rarely,Research & Development,Marketing,Male,Manager,Divorced,No,2000,No
42,1065,4,Bachelor,Low,Very High,2,Low,6,25,Excellent,Medium,80,2,1,5,Better,10,1,97,Y,1,Travel_Frequently,Human Resources,Medical,Male,Sales Executive,Single,No,8599,Yes
43,773,19,Master,High,Medium,2,Medium,9,15,Low,Medium,80,1,10,4,Best,2,1,98,Y,1,Non-Travel,Research & Development,Marketing,Male,Laboratory Technician,Married,Yes,11702,No
37,800,1,Below College,Medium,Low,5,Very High,3,18,Outstanding,Low,80,2,9,3,Better,0,1,99,Y,1,Travel_Frequently,Sales,Medical,Female,Healthcare Representative,Married,No,5050,Yes
31,105,4,Below College,Medium,Very High,1,High,2,19,Outstanding,High,80,1,15,4,Good,8,1,100,Y,1,Non-Travel,Human Resources,Marketing,Female,Human Resources,Single,No,19411,No
51,616,8,Doctor,High,Very High,5,Very High,7,14,Excellent,Medium,80,0,5,5,Bad,11,1,101,Y,1,Non-Travel,Human Resources,Medical,Male,Laboratory Technician,Single,No,5958,No
35,183,21,Bachelor,High,Very High,5,High,9,13,Outstanding,High,80,1,25,4,Best,0,1,102,Y,1,Travel_Frequently,Human Resources,Technical Degree,Male,Sales Representative,Married,Yes,2988,No
35,506,14,Below College,Low,High,3,Medium,0,22,Excellent,High,80,3,10,6,Good,2,1,103,Y,1,Travel_Rarely,Human Resources,Human Resources,Male,Research Scientist,Married,Yes,7975,No
49,517,3,Master,Medium,Medium,4,Low,5,25,Excellent,Low,80,0,13,0,Good,13,1,104,Y,1,Travel_Rarely,Research & Development,Marketing,Male,Manufacturing Director,Married,No,15356,Yes
35,739,13,Bachelor,Medium,Low,5,Low,1,17,Excellent,High,80,1,5,2,Bad,7,1,105,Y,1,Non-Travel,Sales,Technical Degree,Female,Manager,Single,Yes,13835,Yes
34,432,13,College,Very High,Low,4,Medium,9,20,Low,Very High,80,3,18,3,Good,7,1,106,Y,1,Travel_Rarely,Human Resources,Human Resources,Female,Research Scientist,Divorced,Yes,5714,No
46,155,18,College,Medium,Low,1,Medium,4,17,Excellent,Medium,80,2,15,4,Bad,1,1,107,Y,1,Travel_Rarely,Human Resources,Other,Female,Research Director,Married,No,2000,No
44,599,1,Below College,Medium,Medium,2,High,2,25,Excellent,Low,80,2,8,5,Best,7,1,108,Y,1,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Married,Yes,3830,Yes
37,1474,5,College,Medium,High,4,High,9,21,Excellent,High,80,0,11,1,Best,6,1,109,Y,1,Travel_Frequently,Research & Development,Technical Degree,Female,Sales Representative,Single,Yes,2000,No
39,1109,14,Below College,Low,Very High,4,Very High,5,14,Excellent,Medium,80,0,12,2,Better,8,1,110,Y,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,Yes,2000,Yes
31,501,17,Master,Medium,High,5,High,9,16,Excellent,Very High,80,3,8,4,Best,7,1,111,Y,1,Non-Travel,Human Resources,Life Sciences,Female,Sales Representative,Married,No,8404,Yes
22,1222,4,College,Very High,Low,4,High,0,15,Excellent,Medium,80,2,0,1,Bad,2,1,112,Y,1,Travel_Frequently,Sales,Medical,Female,Manager,Divorced,No,8651,No
40,1082,25,Below College,Medium,Very High,5,Low,3,20,Excellent,Low,80,0,13,6,Best,10,1,113,Y,1,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Single,Yes,8685,Yes
38,1057,1,Master,Low,Low,4,Medium,9,11,Excellent,Low,80,2,0,0,Better,5,1,114,Y,1,Travel_Frequently,Sales,Human Resources,Female,Research Director,Divorced,Yes,2000,No
35,330,28,Bachelor,Low,Very High,3,Low,6,21,Excellent,Very High,80,2,17,3,Bad,13,1,115,Y,1,Non-Travel,Sales,Marketing,Female,Sales Representative,Divorced,Yes,2000,Yes
44,919,27,Doctor,High,High,2,Very High,9,20,Excellent,High,80,0,15,1,Better,2,1,116,Y,1,Non-Travel,Human Resources,Human Resources,Female,Research Scientist,Married,Yes,8197,No
28,1397,29,Doctor,High,Low,2,Medium,4,24,Excellent,Very High,80,0,7,1,Bad,3,1,117,Y,1,Non-Travel,Human Resources,Other,Male,Laboratory Technician,Married,Yes,7426,No
43,473,22,College,Very High,Medium,3,Medium,5,25,Excellent,High,80,0,8,5,Good,1,1,118,Y,1,Travel_Frequently,Sales,Medical,Male,Sales Executive,Single,Yes,19259,No
34,958,11,Master,Very High,Very High,2,High,8,20,Outstanding,High,80,3,26,3,Best,4,1,119,Y,1,Non-Travel,Research & Development,Marketing,Male,Sales Executive,Single,No,2000,No
26,258,6,Below College,Low,Low,1,Low,7,22,Excellent,Very High,80,0,14,6,Bad,9,1,120,Y,1,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Divorced,No,7188,Yes
24,665,24,College,Low,Low,3,High,2,21,Excellent,Low,80,3,20,6,Better,10,1,121,Y,1,Travel_Frequently,Human Resources,Medical,Male,Laboratory Technician,Married,No,11565,No
31,238,28,Below College,Low,High,5,Very High,2,25,Outstanding,Low,80,0,0,0,Bad,3,1,122,Y,1,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Single,Yes,3727,No
29,1452,2,Doctor,High,High,5,High,8,14,Good,High,80,2,11,5,Bad,19,1,123,Y,1,Non-Travel,Research & Development,Medical,Female,Manager,Married,Yes,5420,Yes
37,399,22,College,Very High,Very High,3,High,2,18,Excellent,High,80,3,18,5,Better,1,1,124,Y,1,Travel_Frequently,Sales,Medical,Male,Laboratory Technician,Single,Yes,4825,No
35,748,3,Doctor,Very High,Medium,5,Medium,4,18,Low,Low,80,3,9,5,Better,6,1,125,Y,1,Non-Travel,Research & Development,Marketing,Male,Human Resources,Divorced,Yes,5466,No
40,1072,13,Master,High,High,5,Medium,0,16,Outstanding,Very High,80,0,9,5,Better,13,1,126,Y,1,Non-Travel,Research & Development,Human Resources,Male,Manufacturing Director,Divorced,No,2000,No
22,1358,7,College,High,Low,4,Medium,6,24,Excellent,Very High,80,2,17,0,Better,7,1,127,Y,1,Non-Travel,Research & Development,Technical Degree,Female,Human Resources,Married,Yes,4757,Yes
41,1491,5,Below College,Very High,Very High,1,Very High,3,21,Excellent,High,80,2,11,2,Good,11,1,128,Y,1,Travel_Frequently,Sales,Human Resources,Female,Sales Representative,Married,Yes,16399,No
24,555,21,Below College,Low,Medium,5,Medium,7,11,Excellent,Medium,80,2,3,3,Good,8,1,129,Y,1,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Single,Yes,2000,No
31,1275,12,College,High,High,2,High,3,24,Good,Very High,80,0,18,6,Better,6,1,130,Y,1,Travel_Rarely,Research & Development,Human Resources,Female,Manager,Single,No,11741,Yes
49,346,16,Master,Medium,Very High,1,High,9,25,Excellent,High,80,1,16,1,Better,21,1,131,Y,1,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Divorced,Yes,6482,Yes
51,243,19,Master,Low,Medium,4,High,6,23,Outstanding,Low,80,2,9,5,Good,11,1,132,Y,1,Travel_Rarely,Sales,Technical Degree,Male,Sales Executive,Single,Yes,11855,Yes
33,1311,22,Bachelor,High,Low,1,Medium,9,22,Excellent,Low,80,2,13,1,Better,2,1,133,Y,1,Travel_Rarely,Human Resources,Technical Degree,Male,Manufacturing Director,Married,Yes,4369,Yes
23,636,29,College,Low,Very High,2,High,8,25,Excellent,Low,80,1,3,0,Better,7,1,134,Y,1,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Single,No,3852,Yes
32,1440,20,Master,Medium,High,5,Medium,4,17,Excellent,Very High,80,0,11,1,Better,8,1,135,Y,1,Non-Travel,Human Resources,Other,Male,Research Director,Divorced,Yes,4159,No
40,240,19,Master,High,High,4,Low,0,23,Excellent,High,80,1,1,1,Better,4,1,136,Y,1,Travel_Frequently,Human Resources,Human Resources,Female,Research Scientist,Divorced,No,2000,Yes
39,1239,18,Master,High,Low,5,Medium,4,13,Excellent,Low,80,2,7,2,Better,11,1,137,Y,1,Non-Travel,Sales,Technical Degree,Male,Healthcare Representative,Single,No,4593,Yes
51,1218,29,College,Medium,Medium,2,Low,9,14,Excellent,Medium,80,3,8,0,Better,1,1,138,Y,1,Travel_Frequently,Sales,Medical,Female,Research Director,Married,Yes,6240,Yes
