Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,EmployeeCount,EmployeeNumber,Over18,Batch_ID,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,OverTime,MonthlyIncome,Attrition
26,682,27,Master,Medium,Medium,4,Low,3,22,Excellent,High,80,3,27,1,Bad,4,1,37,Y,1,Travel_Frequently,Sales,Medical,Female,Sales Executive,Married,Yes,6857,Yes
52,1293,29,Doctor,High,Low,3,Medium,2,23,Excellent,High,80,3,13,4,Good,10,1,38,Y,1,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Married,No,14763,Yes
47,471,29,Master,Very High,High,4,Very High,4,12,Excellent,High,80,1,11,2,Good,15,1,39,Y,1,Travel_Rarely,Research & Development,Medical,Male,Sales Representative,Single,No,8997,No
33,1181,25,Doctor,Medium,High,5,Low,8,12,Excellent,Medium,80,2,25,0,Bad,11,1,40,Y,1,Travel_Frequently,Sales,Other,Male,Sales Representative,Single,Yes,8813,Yes
25,1029,10,Below College,Very High,Medium,5,Very High,5,16,Excellent,Very High,80,1,8,5,Good,12,1,41,Y,1,Non-Travel,Sales,Marketing,Female,Healthcare Representative,Married,Yes,6376,Yes
30,341,1,Below College,High,Medium,3,High,1,24,Low,Low,80,2,8,3,Good,5,1,42,Y,1,Non-Travel,Human Resources,Human Resources,Male,Manager,Divorced,Yes,7930,No
43,369,3,Below College,Very High,Very High,3,Very High,5,18,Outstanding,Medium,80,1,19,0,Bad,0,1,43,Y,1,Travel_Frequently,Human Resources,Technical Degree,Female,Human Resources,Divorced,Yes,2000,Yes
32,772,1,Below College,Medium,Very High,5,Very High,5,15,Excellent,High,80,0,8,1,Bad,0,1,44,Y,1,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Divorced,Yes,5543,No
36,1235,1,Doctor,Medium,High,2,Low,6,14,Excellent,Medium,80,1,3,5,Bad,13,1,45,Y,1,Non-Travel,Sales,Medical,Male,Research Scientist,Married,Yes,5088,Yes
47,475,6,College,Medium,Low,5,Very High,9,22,Excellent,High,80,2,4,1,Good,4,1,46,Y,1,Non-Travel,Sales,Medical,Male,Sales Executive,Single,No,10552,Yes
35,357,20,Doctor,High,Very High,3,Medium,6,20,Excellent,Low,80,1,0,2,Bad,20,1,47,Y,1,Non-Travel,Sales,Human Resources,Male,Manufacturing Director,Divorced,No,2000,No
41,1475,10,Bachelor,Medium,High,2,Low,9,13,Excellent,Low,80,0,2,4,Good,0,1,48,Y,1,Non-Travel,Human Resources,Marketing,Female,Research Scientist,Divorced,No,4006,No
32,1389,4,Bachelor,Low,Medium,5,High,0,22,Excellent,Low,80,2,16,6,Good,4,1,49,Y,1,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Single,Yes,3574,No
47,296,23,College,Low,Medium,3,Medium,7,20,Excellent,High,80,2,20,0,Good,5,1,50,Y,1,Travel_Frequently,Research & Development,Technical Degree,Female,Manager,Divorced,Yes,10240,Yes
35,1495,2,College,Low,High,5,Low,0,11,Excellent,High,80,1,0,1,Bad,17,1,51,Y,1,Travel_Frequently,Sales,Medical,Female,Research Scientist,Married,No,4117,Yes
42,891,21,College,Medium,Very High,3,High,6,24,Excellent,High,80,0,0,4,Good,15,1,52,Y,1,Travel_Rarely,Sales,Human Resources,Female,Human Resources,Single,No,2000,Yes
32,339,21,Below College,Very High,Very High,2,Very High,1,15,Excellent,High,80,1,0,2,Bad,6,1,53,Y,1,Travel_Rarely,Sales,Human Resources,Male,Healthcare Representative,Divorced,Yes,10328,Yes
32,992,13,Below College,Very High,Very High,5,High,6,25,Excellent,Low,80,3,8,2,Good,6,1,54,Y,1,Travel_Rarely,Sales,Medical,Female,Sales Executive,Married,Yes,8840,No
35,1253,23,Below College,Low,Very High,4,High,3,16,Low,High,80,2,2,4,Bad,6,1,55,Y,1,Travel_Rarely,Research & Development,Human Resources,Male,Sales Representative,Single,Yes,13934,Yes
34,761,23,Bachelor,Low,High,3,Low,6,20,Excellent,Low,80,0,2,6,Good,0,1,56,Y,1,Travel_Frequently,Research & Development,Human Resources,Male,Manager,Married,Yes,2654,Yes
38,1068,4,College,High,High,3,High,9,20,Excellent,Medium,80,2,6,0,Good,0,1,57,Y,1,Non-Travel,Human Resources,Marketing,Female,Healthcare Representative,Divorced,Yes,8674,Yes
40,270,28,College,Very High,Very High,2,Medium,2,16,Excellent,Medium,80,0,8,0,Good,0,1,58,Y,1,Non-Travel,Research & Development,Life Sciences,Female,Laboratory Technician,Single,Yes,8613,No
40,782,25,College,Very High,High,5,High,0,14,Excellent,Low,80,3,18,5,Bad,2,1,59,Y,1,Travel_Rarely,Research & Development,Medical,Female,Manager,Single,Yes,4591,No
37,1196,26,Bachelor,Medium,High,4,High,2,20,Excellent,High,80,0,8,4,Bad,4,1,60,Y,1,Travel_Rarely,Human Resources,Human Resources,Male,Human Resources,Single,Yes,11059,No
46,319,22,Doctor,Very High,Very High,5,High,2,18,Low,Very High,80,1,8,3,Bad,6,1,61,Y,1,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Divorced,Yes,6508,Yes
37,256,10,Doctor,Very High,Medium,4,Medium,4,14,Excellent,Medium,80,2,7,5,Good,2,1,62,Y,1,Non-Travel,Research & Development,Marketing,Female,Manufacturing Director,Divorced,No,7073,Yes
17,985,25,Bachelor,Low,Very High,2,Very High,5,24,Excellent,Low,80,1,9,1,Bad,11,1,63,Y,1,Travel_Frequently,Research & Development,Other,Female,Sales Representative,Single,Yes,8026,Yes
29,1370,28,College,Very High,Very High,1,Medium,9,12,Excellent,Very High,80,2,2,0,Bad,12,1,64,Y,1,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,Divorced,Yes,3873,No
38,1070,10,Below College,Low,High,4,Low,8,16,Excellent,Very High,80,2,13,1,Bad,17,1,65,Y,1,Travel_Frequently,Research & Development,Medical,Female,Human Resources,Divorced,Yes,9902,Yes
35,745,27,Master,Medium,High,1,Low,5,20,Excellent,Medium,80,3,11,2,Bad,10,1,66,Y,1,Travel_Frequently,Research & Development,Marketing,Female,Sales Representative,Single,No,6379,Yes
37,319,29,Doctor,Medium,Very High,1,Medium,5,18,Low,Low,80,2,6,0,Good,5,1,67,Y,1,Travel_Frequently,Human Resources,Life Sciences,Female,Research Scientist,Single,Yes,7903,Yes
41,542,21,College,Medium,Very High,2,Low,8,24,Excellent,Medium,80,1,9,3,Good,18,1,68,Y,1,Travel_Rarely,Human Resources,Medical,Female,Human Resources,Married,Yes,3269,Yes
38,817,9,Master,Low,High,4,Low,1,20,Excellent,Very High,80,3,0,0,Good,0,1,69,Y,1,Non-Travel,Sales,Marketing,Male,Human Resources,Married,Yes,7263,Yes
44,679,15,Bachelor,High,Very High,3,Medium,1,18,Excellent,Medium,80,1,25,4,Good,0,1,70,Y,1,Travel_Frequently,Research & Development,Technical Degree,Male,Research Scientist,Single,Yes,6409,Yes
29,1310,16,College,High,Medium,1,Medium,5,25,Excellent,Low,80,0,7,2,Bad,6,1,71,Y,1,Travel_Rarely,Human Resources,Medical,Female,Manager,Married,Yes,9148,Yes
40,310,28,Doctor,Low,Low,3,High,1,17,Excellent,High,80,3,2,2,Good,5,1,72,Y,1,Non-Travel,Human Resources,Human Resources,Female,Healthcare Representative,Divorced,Yes,13059,No
26,1123,18,Master,High,Low,3,Low,6,17,Outstanding,High,80,1,19,4,Bad,0,1,73,Y,1,Non-Travel,Sales,Technical Degree,Male,Sales Representative,Divorced,Yes,3081,Yes
26,939,8,College,Medium,Very High,3,Very High,0,21,Excellent,Medium,80,2,21,2,Good,0,1,74,Y,1,Travel_Frequently,Sales,Marketing,Male,Laboratory Technician,Divorced,No,5629,No
32,1422,1,Doctor,Medium,Medium,4,High,7,21,Excellent,Very High,80,3,16,4,Good,5,1,75,Y,1,Non-Travel,Human Resources,Technical Degree,Female,Sales Representative,Divorced,Yes,3074,Yes
28,1339,23,College,Low,High,4,Medium,6,20,Excellent,Medium,80,3,3,5,Bad,2,1,76,Y,1,Non-Travel,Sales,Technical Degree,Female,Healthcare Representative,Divorced,No,6756,No
30,272,13,Below College,High,High,4,Very High,0,12,Excellent,High,80,3,0,6,Bad,0,1,77,Y,1,Travel_Frequently,Sales,Other,Male,Sales Representative,Single,Yes,18051,Yes
31,349,15,Doctor,High,High,5,Medium,6,15,Excellent,Low,80,2,15,4,Bad,0,1,78,Y,1,Travel_Frequently,Human Resources,Human Resources,Male,Manufacturing Director,Divorced,Yes,8874,No
43,1116,3,Master,Very High,High,1,Medium,2,12,Good,Low,80,3,3,6,Good,7,1,79,Y,1,Travel_Frequently,Human Resources,Human Resources,Female,Research Scientist,Married,Yes,5522,Yes
39,1239,2,Master,Low,Very High,4,Very High,6,22,Excellent,High,80,3,12,1,Bad,15,1,80,Y,1,Travel_Rarely,Sales,Human Resources,Male,Laboratory Technician,Divorced,No,11495,Yes
48,778,26,Master,Very High,Medium,1,Medium,4,25,Excellent,Medium,80,3,17,5,Good,9,1,81,Y,1,Non-Travel,Human Resources,Other,Female,Healthcare Representative,Married,No,11126,No
47,638,18,Doctor,Medium,Very High,1,Medium,0,17,Good,Very High,80,0,16,3,Bad,4,1,82,Y,1,Travel_Rarely,Human Resources,Other,Male,Manufacturing Director,Single,Yes,4301,Yes
35,999,6,Below College,High,High,5,Medium,3,12,Excellent,Medium,80,1,0,3,Good,10,1,83,Y,1,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Single,No,4151,No
40,287,11,College,High,Very High,5,Very High,1,14,Excellent,Very High,80,2,0,0,Bad,17,1,84,Y,1,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Divorced,Yes,13496,No
49,1123,4,Below College,Medium,Low,1,Very High,1,22,Good,Low,80,1,26,0,Good,0,1,85,Y,1,Non-Travel,Sales,Other,Female,Laboratory Technician,Divorced,Yes,12440,No
52,192,14,Below College,Low,High,1,Low,3,20,Excellent,Low,80,1,28,6,Bad,9,1,86,Y,1,Non-Travel,Human Resources,Medical,Female,Research Scientist,Single,Yes,3377,Yes
36,458,4,Below College,Very High,Low,3,Very High,7,23,Excellent,Medium,80,0,0,1,Good,11,1,87,Y,1,Travel_Rarely,Research & Development,Other,Female,Healthcare Representative,Divorced,Yes,13881,No
45,923,1,Doctor,Low,Very High,2,Low,1,24,Excellent,Medium,80,1,0,4,Bad,12,1,88,Y,1,Travel_Rarely,Research & Development,Human Resources,Male,Research Director,Married,Yes,4516,No
22,203,21,Master,Low,Medium,3,High,4,16,Outstanding,Medium,80,0,13,1,Bad,4,1,89,Y,1,Non-Travel,Human Resources,Human Resources,Male,Manufacturing Director,Single,No,4142,No
34,1241,25,College,Medium,Medium,4,Medium,0,12,Excellent,High,80,3,16,1,Good,8,1,90,Y,1,Travel_Rarely,Research & Development,Other,Female,Manager,Single,Yes,7119,Yes
29,141,2,Doctor,Medium,Low,3,Medium,5,17,Excellent,Very High,80,0,8,1,Bad,8,1,91,Y,1,Travel_Rarely,Human Resources,Technical Degree,Female,Research Director,Divorced,Yes,2000,Yes
53,306,26,Master,Low,High,3,Medium,3,22,Outstanding,Low,80,3,7,5,Good,8,1,92,Y,1,Non-Travel,Research & Development,Medical,Male,Sales Representative,Single,Yes,5169,No
27,465,24,Master,Medium,High,1,Low,5,20,Excellent,Low,80,3,9,4,Bad,11,1,93,Y,1,Travel_Rarely,Human Resources,Other,Male,Sales Executive,Married,Yes,3033,Yes
35,696,18,Bachelor,Very High,High,5,High,5,20,Excellent,High,80,0,10,2,Good,5,1,94,Y,1,Travel_Frequently,Sales,Technical Degree,Male,Human Resources,Divorced,Yes,8010,No
49,1403,21,Master,Low,Low,3,Medium,8,15,Outstanding,Low,80,3,19,4,Bad,1,1,95,Y,1,Travel_Frequently,Sales,Marketing,Female,Sales Representative,Divorced,Yes,4268,No
25,383,25,Master,Low,High,4,Low,7,21,Outstanding,Low,80,2,8,3,Good,0,1,96,Y,1,Travel_Frequently,Human Resources,Medical,Male,Manager,Married,No,14138,Yes
31,939,7,Doctor,High,High,2,Medium,3,11,Excellent,Low,80,1,15,2,Good,10,1,97,Y,1,Travel_Rarely,Sales,Technical Degree,Male,Sales Executive,Divorced,No,2000,Yes
35,752,20,Master,Low,Very High,2,Medium,4,13,Excellent,Medium,80,1,15,2,Good,8,1,98,Y,1,Travel_Frequently,Sales,Marketing,Male,Healthcare Representative,Divorced,Yes,5519,No
28,1470,21,College,High,Low,2,High,8,19,Excellent,Very High,80,2,19,1,Good,12,1,99,Y,1,Non-Travel,Research & Development,Technical Degree,Female,Manager,Divorced,Yes,9951,No
52,162,21,Below College,Very High,Medium,5,High,9,23,Excellent,Low,80,0,14,1,Bad,7,1,100,Y,1,Non-Travel,Human Resources,Human Resources,Female,Manufacturing Director,Divorced,Yes,3639,Yes
20,416,16,Master,High,Medium,5,High,5,13,Excellent,Low,80,2,10,4,Bad,5,1,101,Y,1,Travel_Rarely,Research & Development,Marketing,Male,Research Scientist,Single,No,2000,Yes
41,298,5,College,Low,Very High,4,Very High,8,18,Excellent,Very High,80,2,12,6,Good,11,1,102,Y,1,Non-Travel,Human Resources,Life Sciences,Male,Manager,Single,Yes,2032,Yes
42,1290,11,College,High,Medium,2,Very High,4,22,Excellent,Very High,80,2,5,0,Good,5,1,103,Y,1,Travel_Rarely,Human Resources,Technical Degree,Male,Research Scientist,Married,Yes,5287,Yes
47,664,7,College,High,High,5,Low,1,23,Excellent,Very High,80,1,2,3,Good,0,1,104,Y,1,Non-Travel,Research & Development,Medical,Male,Sales Representative,Single,Yes,2000,Yes
51,1440,17,Master,Medium,Very High,2,High,6,13,Excellent,Medium,80,3,13,1,Good,1,1,105,Y,1,Travel_Frequently,Sales,Marketing,Male,Manufacturing Director,Divorced,Yes,4216,Yes
53,1428,21,Bachelor,Medium,Low,5,Low,2,13,Outstanding,High,80,1,17,5,Bad,7,1,106,Y,1,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,Married,Yes,10477,Yes
49,1442,15,Below College,Low,Medium,2,Medium,2,25,Good,Low,80,0,15,4,Bad,0,1,107,Y,1,Non-Travel,Research & Development,Medical,Male,Manager,Divorced,No,6949,No
35,662,9,Master,Medium,Very High,2,Very High,9,20,Outstanding,Low,80,3,10,4,Bad,15,1,108,Y,1,Non-Travel,Research & Development,Life Sciences,Female,Manager,Divorced,Yes,3799,No
34,1210,5,College,High,Low,3,High,4,24,Excellent,Low,80,3,25,5,Good,15,1,109,Y,1,Travel_Rarely,Research & Development,Medical,Female,Human Resources,Divorced,Yes,5977,Yes
33,519,22,Doctor,High,Low,5,Low,5,21,Outstanding,Low,80,1,13,6,Good,2,1,110,Y,1,Travel_Frequently,Research & Development,Human Resources,Male,Manager,Divorced,Yes,12706,Yes
36,1162,13,College,Low,Very High,2,High,5,13,Excellent,Very High,80,2,14,4,Bad,11,1,111,Y,1,Travel_Frequently,Sales,Technical Degree,Male,Sales Executive,Single,Yes,3440,No
47,226,10,Below College,Medium,Low,4,Low,3,18,Excellent,Very High,80,2,0,0,Bad,9,1,112,Y,1,Travel_Rarely,Sales,Technical Degree,Female,Manufacturing Director,Divorced,Yes,6944,No
37,140,12,Doctor,Medium,Very High,4,Medium,3,12,Excellent,Low,80,3,26,1,Bad,13,1,113,Y,1,Travel_Frequently,Human Resources,Life Sciences,Male,Manager,Married,Yes,5914,No
24,232,28,Doctor,Medium,High,3,Medium,3,18,Excellent,High,80,1,14,0,Good,0,1,114,Y,1,Travel_Rarely,Human Resources,Technical Degree,Male,Human Resources,Married,No,5346,Yes
26,225,26,Below College,Very High,Low,1,Medium,7,20,Excellent,Very High,80,1,5,6,Bad,0,1,115,Y,1,Travel_Frequently,Sales,Medical,Male,Manager,Single,Yes,6563,No
35,1096,19,Doctor,Very High,High,2,High,7,23,Excellent,Low,80,0,8,6,Bad,18,1,116,Y,1,Non-Travel,Human Resources,Marketing,Male,Manufacturing Director,Married,Yes,6575,Yes
38,951,16,Doctor,Low,High,2,High,8,23,Excellent,Medium,80,1,11,2,Good,12,1,117,Y,1,Non-Travel,Human Resources,Life Sciences,Male,Manager,Married,Yes,2075,Yes
26,526,9,Doctor,Low,Medium,2,Very High,3,25,Excellent,Very High,80,0,5,1,Bad,4,1,118,Y,1,Travel_Frequently,Research & Development,Marketing,Male,Laboratory Technician,Divorced,Yes,11942,Yes
41,552,1,Bachelor,High,Very High,2,Medium,5,23,Excellent,Low,80,2,21,1,Bad,0,1,119,Y,1,Non-Travel,Research & Development,Human Resources,Male,Human Resources,Divorced,Yes,3268,Yes
24,1205,3,Doctor,High,High,3,Very High,9,11,Excellent,Very High,80,3,7,0,Bad,9,1,120,Y,1,Travel_Rarely,Research & Development,Technical Degree,Female,Laboratory Technician,Married,Yes,2180,No
28,884,8,Below College,Medium,Medium,3,Very High,7,18,Excellent,Medium,80,3,8,2,Bad,8,1,121,Y,1,Travel_Frequently,Sales,Human Resources,Female,Manufacturing Director,Divorced,No,5372,No
40,1156,27,Master,Low,Very High,3,Low,9,19,Excellent,Medium,80,3,6,3,Good,1,1,122,Y,1,Non-Travel,Human Resources,Technical Degree,Male,Sales Executive,Single,No,2000,Yes
42,763,9,Master,High,High,4,Medium,5,23,Excellent,Very High,80,3,13,2,Bad,17,1,123,Y,1,Travel_Frequently,Sales,Technical Degree,Male,Manufacturing Director,Single,Yes,6454,No
42,684,13,Bachelor,Very High,Very High,4,Very High,3,24,Excellent,Very High,80,3,14,3,Good,0,1,124,Y,1,Non-Travel,Research & Development,Human Resources,Male,Research Scientist,Divorced,Yes,9398,No
47,1425,25,Bachelor,Low,Medium,3,Very High,6,15,Excellent,Medium,80,0,20,1,Good,4,1,125,Y,1,Travel_Rarely,Human Resources,Marketing,Male,Human Resources,Divorced,Yes,3611,Yes
25,636,15,College,Very High,Medium,4,Low,0,14,Excellent,Very High,80,2,12,1,Good,8,1,126,Y,1,Non-Travel,Human Resources,Human Resources,Female,Manufacturing Director,Divorced,No,14542,Yes
30,777,11,Below College,Low,Very High,3,Low,9,19,Excellent,Medium,80,0,7,4,Bad,17,1,127,Y,1,Travel_Rarely,Human Resources,Technical Degree,Female,Laboratory Technician,Single,No,3349,No
40,1393,25,Doctor,High,Low,1,Very High,6,15,Excellent,Very High,80,1,2,2,Bad,8,1,128,Y,1,Non-Travel,Sales,Human Resources,Female,Sales Representative,Married,Yes,10222,No
42,1291,16,Bachelor,Low,Very High,4,High,1,25,Excellent,Low,80,2,6,4,Bad,4,1,129,Y,1,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Single,Yes,3036,No
36,301,6,Below College,Low,Low,2,High,4,14,Good,Low,80,2,17,2,Good,13,1,130,Y,1,Travel_Frequently,Human Resources,Life Sciences,Female,Sales Executive,Married,Yes,7374,Yes
42,149,26,Doctor,Very High,Very High,3,High,9,21,Excellent,Low,80,3,13,6,Bad,3,1,131,Y,1,Travel_Rarely,Research & Development,Other,Female,Human Resources,Single,No,17934,Yes
44,705,29,Master,High,High,2,High,5,17,Excellent,Medium,80,3,19,0,Bad,8,1,132,Y,1,Travel_Rarely,Sales,Other,Male,Human Resources,Single,Yes,3595,No
48,1288,28,Bachelor,High,Medium,3,Very High,8,14,Outstanding,Very High,80,0,13,3,Bad,10,1,133,Y,1,Travel_Rarely,Human Resources,Human Resources,Male,Manufacturing Director,Married,No,2000,Yes
36,449,18,Doctor,Low,High,5,Low,9,21,Excellent,Low,80,1,22,3,Good,12,1,134,Y,1,Non-Travel,Research & Development,Human Resources,Male,Research Director,Divorced,Yes,2000,Yes
44,633,14,Master,Very High,Low,4,Medium,1,12,Excellent,Low,80,3,1,5,Bad,0,1,135,Y,1,Travel_Rarely,Human Resources,Marketing,Female,Human Resources,Married,Yes,5795,Yes
20,744,18,Master,Low,Low,3,High,0,22,Excellent,High,80,1,18,3,Bad,11,1,136,Y,1,Travel_Frequently,Human Resources,Life Sciences,Female,Research Scientist,Divorced,Yes,5315,No
